Split,Order,SampleId,FeatureConfig,Channels,Height,Width,MaskPositivePixels,FeatureMin,FeatureMax,FeatureMean,FeatureStd,FeatureFinite,WindSource,WindU,WindV,WindSpeed10m_Metadata,WindDirCos10m_Metadata,WindDirSin10m_Metadata
Train,14,e1288242-b0a6-4d25-bf7d-d4c8d0b8dbae,ConfigC,12,200,200,306,-0.8203554749488831,8.0,2.286287546157837,3.439464807510376,True,NASA/GEOS-FP,-2.587158679962158,-1.803456425666809,3.1537033967357235,-0.8203554786682052,-0.5718533504704805
Train,15,36c4c999-f9e5-45cc-b18c-070ddfb017f8,ConfigC,12,200,200,1423,-0.43002915382385254,8.0,2.4139747619628906,3.269317150115967,True,NASA/GEOS-FP,1.7127562761306763,0.4262596666812897,1.7650018030767747,0.9703986153137992,0.24150650975637467
Train,16,f391f054-efd6-4fc3-964c-8f52c76e4b67,ConfigC,12,200,200,634,-0.9413686394691467,8.0,2.171180009841919,3.4214072227478027,True,NASA/GEOS-FP,-1.422650933265686,-0.5098649859428406,1.5112570866044668,-0.9413686159073825,-0.337377838016019
Train,17,092d5e0d-8d6e-4484-9fe4-a8f8709b240d,ConfigC,12,200,200,1807,-0.999461829662323,8.0,2.4119338989257812,3.4303574562072754,True,ECMWF/ERA5_LAND/HOURLY,-3.9897308349609375,0.13091468811035156,3.9918781032242365,-0.9994618403494324,0.0327952537451878
Train,18,d5d60f1e-1c7e-43ca-a1ba-2402d82fc690,ConfigC,12,200,200,2133,-0.982470691204071,8.0,2.471613883972168,3.4745211601257324,True,NASA/GEOS-FP,-4.7152934074401855,-0.8946890830993652,4.79942293131852,-0.9824707037589776,-0.18641593155818018
Train,19,3f60a23e-8b4f-4627-b2b4-61e8fb82126d,ConfigC,12,200,200,2738,-0.9919772744178772,8.0,2.3847358226776123,3.409381866455078,True,NASA/GEOS-FP,-3.553732395172119,0.4528758227825165,3.5824726722414377,-0.9919772537919765,0.12641427801454483
Train,20,cb216916-45dd-453f-8dd0-8c68fdef4f5c,ConfigC,12,200,200,2716,-0.956604540348053,8.0,2.26157546043396,3.3782618045806885,True,ECMWF/ERA5_LAND/HOURLY,0.515960693359375,-1.6938629150390625,1.7707024064016283,0.2913874178442426,-0.9566045385778532
Train,21,adc640ee-dfed-4bf2-acbd-155f5f004dba,ConfigC,12,200,200,971,-0.950981080532074,8.0,2.542109489440918,3.524644136428833,True,ECMWF/ERA5_LAND/HOURLY,-5.3419036865234375,-1.7371273040771484,5.61725433523025,-0.9509811051351246,-0.3092484141111139
Train,22,efa874c4-38dd-4c47-b74a-42c71d101f98,ConfigC,12,200,200,3760,-0.9501908421516418,8.0,2.2924230098724365,3.3856163024902344,True,NASA/GEOS-FP,0.7539805769920349,-2.2986867427825928,2.419183219999198,0.31166728468172833,-0.9501908634239334
Train,23,f9d5d321-aa1a-4f15-950a-5d303b2abf8f,ConfigC,12,200,200,495,-0.8444483876228333,8.0,2.1355607509613037,3.4131593704223633,True,NASA/GEOS-FP,0.23225098848342896,-0.36615392565727234,0.43360029857665133,0.5356325943806463,-0.8444484065412555
Train,24,e1b06fc7-69a7-4ccd-b8ba-6eefd3090e3b,ConfigC,12,200,200,1116,-0.9355219602584839,8.0,2.523831367492676,3.4504318237304688,True,ECMWF/ERA5_LAND/HOURLY,1.7423248291015625,-4.614013671875,4.932019664838453,0.35326794989384575,-0.9355219666392315
Train,25,0d72cd6d-1187-46a2-b98a-ffe3fc095534,ConfigC,12,200,200,701,-1.5944621562957764,8.0,2.4468026161193848,3.4499833583831787,True,ECMWF/ERA5_LAND/HOURLY,-4.4237213134765625,0.6100006103515625,4.465580701760532,-0.9906259943094388,0.13660048143583914
Train,26,7bd10e9d-0d73-4fd8-80b1-4d75eead252c,ConfigC,12,200,200,1416,-0.7936210036277771,8.0,2.486268997192383,3.348505973815918,True,NASA/GEOS-FP,-1.488473653793335,3.471403121948242,3.7770614838931182,-0.3940823484230861,0.9190748463261257
Train,27,18cfd620-1dd5-492d-9494-d20a01fe5d31,ConfigC,12,200,200,5977,-0.2364320307970047,8.0,2.454937696456909,3.2678120136260986,True,ECMWF/ERA5_LAND/HOURLY,1.913818359375,1.45361328125,2.4032670022507294,0.7963399660723041,0.6048485977796273
Train,28,1e49a61e-246b-4280-843b-3c920e847ed6,ConfigC,12,200,200,1535,-0.9575678706169128,8.0,2.561722755432129,3.5423521995544434,True,ECMWF/ERA5_LAND/HOURLY,-5.6504669189453125,1.7006683349609375,5.900851564616258,-0.9575678865165429,0.28820722367455637
Train,29,936e4618-5dbb-4db9-8e4d-83537d97cf89,ConfigC,12,200,200,564,-0.8361391425132751,8.0,2.6461434364318848,3.5505940914154053,True,ECMWF/ERA5_LAND/HOURLY,3.67730712890625,-5.196737289428711,6.36621285974979,0.5776285889727837,-0.8162995155228664
Train,30,f9814855-0b18-4499-a806-431cb8dc4314,ConfigC,12,200,200,1515,-0.8909572958946228,8.0,2.393080472946167,3.458163022994995,True,NASA/GEOS-FP,-3.7073159217834473,-1.8894758224487305,4.161046770648866,-0.8909573083813299,-0.45408654901217077
Train,31,1d9eeba8-3fe9-4b29-ac81-a53b70b648ee,ConfigC,12,200,200,607,-0.5274631381034851,8.0,2.3668365478515625,3.333533763885498,True,ECMWF/ERA5_LAND/HOURLY,2.061676025390625,-1.279998779296875,2.4267065971542534,0.8495774389169536,-0.527463127736486
Train,32,eb5b0ca8-8d1a-4305-9576-44cb5c889009,ConfigC,12,200,200,352,-0.726645827293396,8.0,2.3140869140625,3.3213982582092285,True,NASA/GEOS-FP,-0.4573151767253876,1.2508291006088257,1.3318072720154581,-0.3433791382248447,0.939196074158569
Train,33,451226cb-ab8e-4d19-92bf-4e6fe6e94667,ConfigC,12,200,200,1861,-0.9909352660179138,8.0,2.401958703994751,3.421497344970703,True,ECMWF/ERA5_LAND/HOURLY,-3.825531005859375,0.51861572265625,3.8605245426726285,-0.990935291989021,0.13433811457110945
Train,34,849bc0a0-3151-429c-9216-cb0f4904f1b0,ConfigC,12,200,200,1174,-0.7142471075057983,8.0,2.6044516563415527,3.4564340114593506,True,ECMWF/ERA5_LAND/HOURLY,-3.91485595703125,3.836181640625,5.481093571922612,-0.7142471098903207,0.6998933498203401
Train,35,dbc9a0f0-bb15-42f9-afbd-8ede413c3d63,ConfigC,12,200,200,700,-0.3855421543121338,8.0,2.4419150352478027,3.2896058559417725,True,ECMWF/ERA5_LAND/HOURLY,2.564208984375,0.38916015625,2.593571541863072,0.9886783357650065,0.15004791651998672
Train,36,d1d215f7-968c-4252-81d8-86292b77181d,ConfigC,12,200,200,1023,-0.8368496894836426,8.0,2.390509843826294,3.3637747764587402,True,ECMWF/ERA5_LAND/HOURLY,1.6765899658203125,-2.5629730224609375,3.0626434051896916,0.5474321351115097,-0.8368496904563735
Train,37,faa6c1e3-1aa4-4e0e-9a4d-bc96f2cbb575,ConfigC,12,200,200,863,-0.454968124628067,8.0,2.782482862472534,3.400071144104004,True,ECMWF/ERA5_LAND/HOURLY,2.7191314697265625,5.417886734008789,6.0619446229906915,0.44855754881962556,0.8937537666884988
Train,38,68c4cedb-745b-42c5-a5dc-683f31a66c77,ConfigC,12,200,200,1021,-0.43978461623191833,8.0,2.2822182178497314,3.3335533142089844,True,ECMWF/ERA5_LAND/HOURLY,0.86810302734375,-0.4250946044921875,0.9665962387945408,0.8981021179269821,-0.43978462531336204
Train,39,85aba291-9d70-4732-a9d0-3ad8fa6752dd,ConfigC,12,200,200,617,-0.842318594455719,8.0,2.363800287246704,3.352468729019165,True,ECMWF/ERA5_LAND/HOURLY,-2.2062530517578125,1.4117279052734375,2.619261003970087,-0.8423185799716616,0.5389792632938755
Train,40,12ddb762-1706-45a5-b05a-8b37d8aa5553,ConfigC,12,200,200,366,-0.11953353136777878,8.0,2.328481912612915,3.30796480178833,True,NASA/GEOS-FP,-0.10120551288127899,1.1221433877944946,1.1266979802096337,-0.08982480206243613,0.9959566907442382
Train,41,a51981a2-4c75-4565-a095-9992bba1cc5f,ConfigC,12,200,200,684,-0.6271855235099792,8.0,2.802107572555542,3.6511430740356445,True,ECMWF/ERA5_LAND/HOURLY,-4.836395263671875,6.006072998046875,7.7112665629152986,-0.6271855079871514,0.7788697447007321
Train,42,bb2ea701-2a22-45b4-a9bb-bce5039b334d,ConfigC,12,200,200,341,-0.1492881029844284,8.0,2.6395316123962402,3.29888916015625,True,ECMWF/ERA5_LAND/HOURLY,3.37274169921875,2.8220367431640625,4.39764459107566,0.7669425899311227,0.6417153644420434
Train,43,aac1d548-fe21-433c-908b-3ef811c70741,ConfigC,12,200,200,377,-0.978678822517395,8.0,2.3526947498321533,3.398451566696167,True,ECMWF/ERA5_LAND/HOURLY,0.656585693359375,-3.1285400390625,3.196696349161334,0.20539501292846282,-0.9786788354810269
Train,44,f8853a6a-c641-44f2-9e1f-3cf1d9a4704e,ConfigC,12,200,200,1005,-0.9767544269561768,8.0,2.2200381755828857,3.3933348655700684,True,ECMWF/ERA5_LAND/HOURLY,0.3417186737060547,-1.5570898056030273,1.5941456378487815,0.21435836929480112,-0.9767544394185969
Train,45,e1610186-f143-4d00-887d-c02313a06ced,ConfigC,12,200,200,2329,-0.8765102028846741,8.0,2.385890245437622,3.4458487033843994,True,ECMWF/ERA5_LAND/HOURLY,-3.4812164306640625,-1.9118976593017578,3.971677290109177,-0.8765101743848361,-0.4813828109046571
Train,46,ed82c207-eed6-446e-95ab-3d30a4fe0faa,ConfigC,12,200,200,795,-0.9900638461112976,8.0,2.2274537086486816,3.4031803607940674,True,ECMWF/ERA5_LAND/HOURLY,-1.838348388671875,-0.2610931396484375,1.8567968186379353,-0.9900638455189515,-0.1406147384640746
Train,47,ed88b236-ff77-49b0-9432-760597a44f21,ConfigC,12,200,200,1203,-0.582560658454895,8.0,2.2150073051452637,3.3693900108337402,True,NASA/GEOS-FP,0.5099319815635681,-0.3654917776584625,0.6273873327995156,0.8127852478355201,-0.5825606861823119
Train,48,e9c6edbc-dd02-4984-b5a9-22f9821a90f9,ConfigC,12,200,200,722,-0.9976992011070251,8.0,2.3359742164611816,3.4232869148254395,True,ECMWF/ERA5_LAND/HOURLY,-3.38958740234375,-0.230316162109375,3.397403168988962,-0.9976991943682878,-0.06779180534705563
Train,49,6ee67bd0-a0d4-40fb-b7c0-9a383b243e77,ConfigC,12,200,200,2304,-0.9276354312896729,8.0,2.287590265274048,3.428466558456421,True,ECMWF/ERA5_LAND/HOURLY,-2.7777252197265625,-1.1183719635009766,2.99441367300011,-0.927635455694436,-0.37348600165002444
Train,50,6f982ccd-68e5-4fbe-bc9a-da06126384db,ConfigC,12,200,200,300,-0.7532078623771667,8.0,2.387590169906616,3.351212978363037,True,ECMWF/ERA5_LAND/HOURLY,1.9102935791015625,-2.1874237060546875,2.9041425633337425,0.6577820749703869,-0.753207841951066
Train,51,d8b86d14-2e2b-463e-b9e4-e182133dff16,ConfigC,12,200,200,1422,-0.9307466149330139,8.0,2.237781286239624,3.4133427143096924,True,ECMWF/ERA5_LAND/HOURLY,-0.8185577392578125,-2.083526611328125,2.2385530846087436,-0.36566359726835934,-0.9307466036462931
Train,52,c12a2521-70d8-4cb5-bf7f-957c968fc7db,ConfigC,12,200,200,830,-0.9668635725975037,8.0,2.399839162826538,3.413114070892334,True,ECMWF/ERA5_LAND/HOURLY,-3.6475982666015625,0.9631195068359375,3.772608156032458,-0.9668635460869299,0.2552926812722954
Train,53,557bcb22-4950-43a7-b5eb-8ff9aa998092,ConfigC,12,200,200,464,-0.800887405872345,8.0,2.2970352172851562,3.427727460861206,True,ECMWF/ERA5_LAND/HOURLY,-2.439361572265625,-1.823883056640625,3.045822431552268,-0.8008873879542101,-0.5988144413581796
Train,54,66dea381-b94f-4e68-989e-ce95c49e140c,ConfigC,12,200,200,645,-0.1932210922241211,8.0,2.6895570755004883,3.4044148921966553,True,ECMWF/ERA5_LAND/HOURLY,-1.076446533203125,5.4660749435424805,5.5710602606028194,-0.1932210907130911,0.981155059664704
Train,55,e4b56cb3-76e2-4907-adb2-1d8dbd9e501a,ConfigC,12,200,200,629,-0.9532394409179688,8.0,2.3334667682647705,3.3701729774475098,True,ECMWF/ERA5_LAND/HOURLY,0.7776947021484375,-2.4529876708984375,2.573316452232311,0.3022148322484659,-0.9532394337008482
Train,56,d28f5f6f-c2fa-48c6-95bc-52387937a3b8,ConfigC,12,200,200,745,-0.511439859867096,8.0,2.6043763160705566,3.4186389446258545,True,ECMWF/ERA5_LAND/HOURLY,-2.6610870361328125,4.4711456298828125,5.203126700119293,-0.51143988568103,0.8593188342812154
Train,57,e09e4b3d-39ad-4e3e-a022-fe1303fd5389,ConfigC,12,200,200,2542,-0.9620761275291443,8.0,2.2919976711273193,3.410792827606201,True,ECMWF/ERA5_LAND/HOURLY,-0.76202392578125,-2.6876068115234375,2.7935480731160234,-0.2727798602554211,-0.9620761050478293
Train,58,b15412da-6e96-4900-8eba-3616ef902068,ConfigC,12,200,200,528,-0.8482627272605896,8.0,2.226139545440674,3.40916109085083,True,ECMWF/ERA5_LAND/HOURLY,-1.64813232421875,-1.0289373397827148,1.94294935789223,-0.8482627039461229,-0.5295746932510085
Train,59,b2352425-cae9-454d-94cd-125252425386,ConfigC,12,200,200,716,-0.5684956312179565,8.0,2.471358060836792,3.3418471813201904,True,NASA/GEOS-FP,-2.0059971809387207,2.9029345512390137,3.528605064145228,-0.5684956451563132,0.8226859270963199
Train,60,27deb8c8-f3fb-411a-9fb7-52f40904457c,ConfigC,12,200,200,6974,-0.9977227449417114,8.0,2.3037960529327393,3.39715576171875,True,NASA/GEOS-FP,-2.7231626510620117,0.18407854437828064,2.7293771697292977,-0.9977227345275124,0.06744340026597989
Train,61,d5306824-5c29-407c-a9fe-31387dc441ea,ConfigC,12,200,200,748,-0.9877126216888428,8.0,2.0910608768463135,3.4500696659088135,True,ECMWF/ERA5_LAND/HOURLY,-0.1414947509765625,-0.8943023681640625,0.9054266896098048,-0.15627393838324058,-0.987712633959166
Train,62,80b02866-9ecf-4b55-a756-41c98a0c9018,ConfigC,12,200,200,540,-0.7318460941314697,8.0,2.455800771713257,3.368825912475586,True,ECMWF/ERA5_LAND/HOURLY,-2.707962989807129,2.5215606689453125,3.7001799633716597,-0.7318460952622147,0.681469553491143
Train,63,c42210d7-b2f2-43af-be7d-345875796a06,ConfigC,12,200,200,483,-0.8674136996269226,8.0,2.2079145908355713,3.4231162071228027,True,ECMWF/ERA5_LAND/HOURLY,-1.7987518310546875,-1.0318431854248047,2.0736944107148956,-0.8674137106927277,-0.4975866658590338
Train,64,7cbb3074-fa32-4bf6-86cc-bfb8ecba5ab9,ConfigC,12,200,200,301,-0.7549826502799988,8.0,2.359377384185791,3.445427417755127,True,ECMWF/ERA5_LAND/HOURLY,-2.850189208984375,-2.4755477905273438,3.7751709087398666,-0.754982628045607,-0.6557443873737843
Train,65,d55c559f-0a2f-4268-b0a7-d5a53c186033,ConfigC,12,200,200,706,-0.9743525385856628,8.0,2.521561861038208,3.543252944946289,True,NASA/GEOS-FP,-5.5345258712768555,-1.278195858001709,5.680207854581165,-0.9743525305083078,-0.22502620779002286
Train,66,d8ebb3d1-66a5-4a67-a0f7-360636d80fd8,ConfigC,12,200,200,397,-0.9051650762557983,8.0,2.75132417678833,3.6719624996185303,True,ECMWF/ERA5_LAND/HOURLY,-6.87005615234375,3.22613525390625,7.589836639404893,-0.9051651008548347,0.42505985070837515
Train,67,c333c52d-f929-4399-a44f-25a1c842be0f,ConfigC,12,200,200,1625,-0.26974889636039734,8.0,2.2425625324249268,3.3492023944854736,True,NASA/GEOS-FP,0.26419252157211304,-0.07400939613580704,0.2743630426479088,0.9629269164514797,-0.26974889064010205
Train,68,75632243-6871-4541-b56a-89fc74ca5c94,ConfigC,12,200,200,795,-0.7031120657920837,8.0,2.62642240524292,3.469031810760498,True,ECMWF/ERA5_LAND/HOURLY,-4.00634765625,4.0517425537109375,5.69802064442486,-0.7031120459449198,0.7110788281535051
Train,69,e8603ed6-2ad4-41a0-8a83-55a287497780,ConfigC,12,200,200,2043,-0.1842314451932907,8.0,2.473733425140381,3.3022451400756836,True,NASA/GEOS-FP,3.130274772644043,0.4092767834663391,3.156917426499507,0.9915602336659021,0.12964439626657012
Train,70,6b49e97c-0d3b-4a01-877d-ec60f5cc666a,ConfigC,12,200,200,2314,-0.8276841640472412,8.0,2.271552324295044,3.430722713470459,True,ECMWF/ERA5_LAND/HOURLY,-2.395416259765625,-1.6241607666015625,2.894117698594394,-0.8276841792733044,-0.5611935569160932
Train,71,15782937-20aa-466b-8498-598f6ec5bf98,ConfigC,12,200,200,1724,-0.1873525232076645,8.0,2.68186616897583,3.346224069595337,True,ECMWF/ERA5_LAND/HOURLY,1.6237945556640625,4.793312072753906,5.060884249398775,0.32085188176455226,0.9471291753400937
Train,72,1dc29cc6-4968-4f0b-86af-9b3fe03ade05,ConfigC,12,200,200,682,-0.7432168126106262,8.0,2.7217283248901367,3.573425531387329,True,ECMWF/ERA5_LAND/HOURLY,-5.112152099609375,4.6020050048828125,6.878411819199763,-0.7432168196331265,0.6690504228006209
Train,73,007da0e4-bd2f-4bff-adb0-45bf43b904f1,ConfigC,12,200,200,1826,-0.1524994671344757,8.0,2.6721606254577637,3.313924551010132,True,ECMWF/ERA5_LAND/HOURLY,2.7199554443359375,3.8953323364257812,4.750975860849752,0.5725044604509926,0.8199013488205178
Train,74,c2121154-e4d5-4dd8-bb66-cb3f78998a06,ConfigC,12,200,200,2744,-0.21713148057460785,8.0,2.603194236755371,3.3149092197418213,True,NASA/GEOS-FP,1.7886744737625122,3.9132297039031982,4.302641408321162,0.4157153451337897,0.9094945227925859
Train,75,efea5a36-1bc8-4ef9-bee0-b21d1c6fc31c,ConfigC,12,200,200,2344,-0.1452813297510147,8.0,2.5086638927459717,3.256115674972534,True,ECMWF/ERA5_LAND/HOURLY,2.0240478515625,1.9068756103515625,2.7808171998116697,0.7278605453961636,0.6857246584766689
Train,76,3dc63d23-a1dd-4abf-9175-255d6390c3f8,ConfigC,12,200,200,593,-0.15417349338531494,8.0,2.285813570022583,3.3241264820098877,True,ECMWF/ERA5_LAND/HOURLY,0.02049732208251953,0.817413330078125,0.8176702834284515,0.025067924602384672,0.9996845268318034
Train,77,1de50fe2-b0ce-4758-a6f4-50bea061ef28,ConfigC,12,200,200,770,-0.5966770648956299,8.0,2.3978381156921387,3.2876248359680176,True,NASA/GEOS-FP,1.9709618091583252,0.0797300934791565,1.9725737859372596,0.9991822987952429,0.040419300726929404
Train,78,f8665d98-ad11-40a0-a0e6-d666925a0633,ConfigC,12,200,200,794,-0.9686776995658875,8.0,2.4593141078948975,3.5056326389312744,True,ECMWF/ERA5_LAND/HOURLY,-1.251007080078125,-4.880072593688965,5.037869314906822,-0.24832062000017222,-0.9686776928832525
Train,79,41fa641f-4a65-40ed-9eac-45aa33457c8e,ConfigC,12,200,200,311,-0.9897543787956238,8.0,2.452026605606079,3.4526259899139404,True,ECMWF/ERA5_LAND/HOURLY,-4.4802093505859375,0.64630126953125,4.52658603763094,-0.9897543808040251,0.142778933478655
Train,80,f51fcf0b-96aa-4a82-ab8a-1c41d678d787,ConfigC,12,200,200,783,-0.9985991716384888,8.0,2.281186103820801,3.414360284805298,True,NASA/GEOS-FP,-2.7953896522521973,0.14809846878051758,2.7993099979055187,-0.9985991747053987,0.052905328808169866
Train,81,d0bfce45-652c-4e09-b088-9b1afd855e55,ConfigC,12,200,200,154,-0.740317165851593,8.0,2.465919017791748,3.3965444564819336,True,ECMWF/ERA5_LAND/HOURLY,2.765960693359375,-3.045988082885742,4.1144358007254205,0.6722574260641713,-0.7403171394803538
Train,82,170aa59f-11db-459d-b6a8-fc6385000bef,ConfigC,12,200,200,673,-0.13807451725006104,8.0,2.7205240726470947,3.377988815307617,True,ECMWF/ERA5_LAND/HOURLY,2.9138336181640625,4.755828857421875,5.577484601093016,0.5224278154287014,0.8526833052674987
Train,83,a91ccb71-1f6a-42ab-a821-65d502d3c21a,ConfigC,12,200,200,1914,-0.4551849961280823,8.0,2.51790189743042,3.2987782955169678,True,ECMWF/ERA5_LAND/HOURLY,-0.5194854736328125,3.3820953369140625,3.421758908118945,-0.15181821272737714,0.9884081372539409
Train,84,8963f38e-9d2a-4190-8895-9bd0ada45910,ConfigC,12,200,200,2495,-0.9545389413833618,8.0,2.5814340114593506,3.572779417037964,True,ECMWF/ERA5_LAND/HOURLY,-5.8831024169921875,-1.837188720703125,6.163291040044929,-0.9545389669624191,-0.2980856186541717
Train,85,cea90b12-c028-4246-a76e-1f78d53be808,ConfigC,12,200,200,404,-0.8709258437156677,8.0,2.542670249938965,3.443883180618286,True,ECMWF/ERA5_LAND/HOURLY,-4.3476104736328125,2.4531097412109375,4.991939926808587,-0.8709258657858951,0.49141401654751604
Train,86,6d10db5e-6501-4e35-9186-c9bf14b7ed0d,ConfigC,12,200,200,1005,-0.9875050783157349,8.0,2.4960854053497314,3.47497296333313,True,ECMWF/ERA5_LAND/HOURLY,0.7868804931640625,-4.9309539794921875,4.993344376106254,0.15758583352342867,-0.9875050908930479
Train,87,92868e8f-6213-417b-bf88-b01901c7fedd,ConfigC,12,200,200,5180,-0.7460935711860657,8.0,2.1938724517822266,3.427443265914917,True,ECMWF/ERA5_LAND/HOURLY,-1.449920654296875,-1.2939605712890625,1.9433486212739584,-0.7460935687662742,-0.6658403393419294
Train,88,e87a51ea-3b2c-469e-b8e8-7b97759f61f9,ConfigC,12,200,200,789,-0.8788278698921204,8.0,2.1493821144104004,3.4268786907196045,True,NASA/GEOS-FP,-0.5758389830589294,-1.0606242418289185,1.2068613494372542,-0.47713725043078564,-0.8788278483652052
Train,89,bb2aeaeb-b206-4e9f-af25-27f09404b8e5,ConfigC,12,200,200,683,-0.40831953287124634,8.0,2.715306282043457,3.383542776107788,True,ECMWF/ERA5_LAND/HOURLY,5.18212890625,2.0700531005859375,5.580284924646525,0.9286493517047254,0.3709582499067128
Train,90,3733a190-d901-4980-ac3a-2e40eed8ad42,ConfigC,12,200,200,863,-0.8914271593093872,8.0,2.449430227279663,3.402503728866577,True,ECMWF/ERA5_LAND/HOURLY,-3.5758819580078125,1.8178253173828125,4.01141130552873,-0.8914271796692033,0.4531634194962692
Train,91,0d8d623b-deba-45b0-b279-17b5431d8b3f,ConfigC,12,200,200,702,-0.1595744639635086,8.0,2.2836945056915283,3.324416160583496,True,ECMWF/ERA5_LAND/HOURLY,-0.0864105224609375,0.6500768661499023,0.6557947165807683,-0.13176438984912936,0.9912795245740803
Train,92,2189460b-706f-4bc7-8af3-a28494f8237c,ConfigC,12,200,200,2530,-0.9913685917854309,8.0,2.459007978439331,3.468869924545288,True,NASA/GEOS-FP,-4.646027565002441,-0.6144098043441772,4.68647751967688,-0.9913685820804258,-0.13110266093496126
Train,93,0bc9e3e8-c3c3-400f-9629-39db88919bc6,ConfigC,12,200,200,1092,-0.879426121711731,8.0,2.1829593181610107,3.4200401306152344,True,ECMWF/ERA5_LAND/HOURLY,-0.8100433349609375,-1.4964752197265625,1.7016486969319786,-0.47603413112664755,-0.8794261371330778
Train,94,a453bb0f-87c6-40ea-9ff1-3258abba7b39,ConfigC,12,200,200,1090,-0.6256816387176514,8.0,2.3965814113616943,3.2797813415527344,True,ECMWF/ERA5_LAND/HOURLY,1.1418304443359375,1.5445880889892578,1.9208147043012482,0.5944508063834844,0.8041313310436236
